"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.73994379157497
2,-3.12749028405891
4,-3.64037780801564
6,-4.28414327950338
8,-5.05693019821963
10,-5.93703348250479
12,-6.85686573938387
14,-7.66166079742951
16,-8.09162965949563
18,-7.89739301901181
20,-7.06751667200502
22,-5.83985592048794
24,-4.476943886912
26,-3.13850142072827
28,-1.89422249486623
30,-0.765501472258455
32,0.247393879276735
34,1.15217801135942
36,1.95887705567436
38,2.67755444245842
40,3.31749239272893
42,3.88697624199396
44,4.39331585835135
46,4.84294932797531
48,5.24156481940634
50,5.59421557110665
52,5.90541961827371
54,6.17924280425847
56,6.41936630009012
58,6.62914070065513
60,6.81162885064649
62,6.9696393522147
64,7.10575242542898
66,7.22233951714366
68,7.32157781431054
70,7.40546062107923
72,7.47580440227929
74,7.53425317266496
76,7.58228081446512
78,7.62119182856409
80,7.6521209611229
82,7.67603209268343
84,7.69371672680347
86,7.70579236702116
88,7.71270102231758
90,7.71470803095174
92,7.71190134005291
94,7.70419132378346
96,7.69131116683396
98,7.67281778339987
100,7.6480931856478
102,7.61634616094872
104,7.57661406448001
106,7.52776448334403
108,7.46849647965581
110,7.3973410718999
112,7.31266056419276
114,7.21264627894797
116,7.09531418591309
118,6.95849784473042
120,6.79983798320825
122,6.6167679126836
124,6.40649382814143
126,6.16596884783837
128,5.89185941234208
130,5.58050239330052
132,5.2278509888881
134,4.82940729103922
136,4.38013950549119
138,3.87438266309489
140,3.30572434816837
142,2.66688389109437
144,1.94961007831459
146,1.14466122850486
148,0.242021496041749
150,-0.768283911644973
152,-1.89393037210392
154,-3.13467589066653
156,-4.46936306609065
158,-5.82908055315733
160,-7.05589086795311
162,-7.88959593405012
164,-8.09233062072716
166,-7.67163178684595
168,-6.87345882531316
170,-5.95730145648485
172,-5.07900453035164
174,-4.30714093602088
176,-3.66403061044757
178,-3.15187814715262
180,-2.76534389175139
