"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,4.19567923305071
2,4.16878319504722
4,4.14096794726228
6,4.1121928785733
8,4.08242233692873
10,4.05162750400256
12,4.01978795996126
14,3.98689289768915
16,3.95294193890179
18,3.91794549748132
20,3.88192462915972
22,3.84491030264217
24,3.80694202686983
26,3.76806577393196
28,3.72833114867965
30,3.68778777567239
32,3.64648090255781
34,3.60444625647995
36,3.56170423579808
38,3.51825357126964
40,3.47406464563588
42,3.42907271379399
44,3.3831713120998
46,3.33620617909916
48,3.28797002574341
50,3.23819848664587
52,3.186567552833
54,3.13269273087771
56,3.07613009616202
58,3.01637931476565
60,2.95288860655553
62,2.88506151992434
64,2.81226529466942
66,2.73384051090689
68,2.64911166384032
70,2.55739826929616
72,2.45802609329958
74,2.35033810849039
76,2.23370480719805
78,2.10753354102425
80,1.97127660526806
82,1.82443783944596
84,1.66657756939837
86,1.49731577000404
88,1.31633337934103
90,1.12337174505705
92,0.91823023207401
94,0.700762068052059
96,0.470868549603319
98,0.228491777963248
100,-0.0263938630486873
102,-0.293791232855692
104,-0.573690673829755
106,-0.8660806466103
108,-1.17095842469714
110,-1.4883405066258
112,-1.81827241319521
114,-2.16083756169918
116,-2.5161649484682
118,-2.88443542345458
120,-3.26588640301414
122,-3.66081493535012
124,-4.06957910255938
126,-4.49259780894775
128,-4.93034906261043
130,-5.38336690212291
132,-5.85223714916898
134,-6.33759217818286
136,-6.84010488277171
138,-7.36048198206842
140,-7.89945674204313
142,-8.45778107608739
144,-9.03621681603744
146,-9.63552567442198
148,-10.2564569912319
150,-10.899731672399
152,-11.5660196122019
154,-12.2559060653295
156,-12.9698394324167
158,-13.7080479974848
160,-14.4704051363934
162,-15.2562096713825
164,-16.0638281085467
166,-16.8901163515982
168,-17.7295009940771
170,-18.5725666766196
172,-19.4040105100143
174,-20.2000026909477
176,-20.9255565803136
178,-21.5336830537309
180,-21.9695092999278
